"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2024-05-20","AS09743","Accelworks Pvt Ltd","2993.4380454072734","12","1","3","2929.4380454072734","0","18834.055711008892","16500","0.0","15840.617665601618","4490.15706811091","7327","0","4490.15706811091","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-05-20","21","2993.4380454072734"
"2024-05-27","AS09743","Accelworks Pvt Ltd","3098.6407837836505","38","3","4","3506.6407837836505","0","15840.617665601618","16500","7421.304685749332","20163.281567567297","4647.961175675476","7564","0","4647.961175675476","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-05-27","22","3098.6407837836505"
"2024-06-03","AS09743","Accelworks Pvt Ltd","3204.0602029925026","28","2","4","3209.0602029925026","0","20163.281567567297","16500","0.0","16959.221364574794","4806.090304488754","7802","0","4806.090304488754","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-06-03","23","3204.0602029925026"
"2024-06-10","AS09743","Accelworks Pvt Ltd","3309.617275698296","47","2","4","3598.617275698296","0","16959.221364574794","16500","0.0","13649.604088876498","4964.425913547444","8039","0","4964.425913547444","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-06-10","24","3309.617275698296"
"2024-06-17","AS09743","Accelworks Pvt Ltd","3415.230967267542","23","2","2","3096.230967267542","0","13649.604088876498","16500","4537.088812926129","14771.461934535086","5122.846450901313","8276","0","5122.846450901313","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-06-17","25","3415.230967267542"
"2024-06-24","AS09743","Accelworks Pvt Ltd","3520.819417436228","19","3","2","3956.819417436228","0","14771.461934535086","16500","0.0","11250.642517098859","5281.229126154341","8512","0","5281.229126154341","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-06-24","26","3520.819417436228"
"2024-07-01","AS09743","Accelworks Pvt Ltd","3626.3011340168014","35","1","1","4240.301134016801","0","11250.642517098859","16500","14717.260884951545","22341.602268033603","5439.451701025202","8748","0","5439.451701025202","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-07-01","27","3626.3011340168014"
"2024-07-08","AS09743","Accelworks Pvt Ltd","3731.5961812377664","46","3","2","4111.596181237766","0","22341.602268033603","16500","4052.1862756796963","22662.192362475536","5597.3942718566495","8983","0","5597.3942718566495","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-07-08","28","3731.5961812377664"
"2024-07-15","AS09743","Accelworks Pvt Ltd","3836.627345387233","47","3","2","3935.627345387233","0","22662.192362475536","16500","0.0","18825.565017088302","5754.94101808085","9217","0","5754.94101808085","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-07-15","29","3836.627345387233"
"2024-07-22","AS09743","Accelworks Pvt Ltd","3941.321260762708","37","5","1","3893.321260762708","0","18825.565017088302","16500","7659.398765199821","22543.642521525417","5911.981891144062","9450","0","5911.981891144062","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-07-22","30","3941.321260762708"
"2024-07-29","AS09743","Accelworks Pvt Ltd","4045.609479508239","20","2","1","4152.609479508239","0","22543.642521525417","16500","5741.1859169993","24239.218959016478","6068.4142192623585","9682","0","6068.4142192623585","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-07-29","31","4045.609479508239"
"2024-08-05","AS09743","Accelworks Pvt Ltd","4149.429469738289","20","5","1","4954.429469738289","0","24239.218959016478","16500","0.0","20089.789489278188","6224.1442046074335","9912","0","6224.1442046074335","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-08-05","32","4149.429469738289"
"2024-08-12","AS09743","Accelworks Pvt Ltd","4252.725527393435","29","1","5","3760.725527393435","0","20089.789489278188","16500","3686.3870929021177","19523.45105478687","6379.088291090153","10141","0","6379.088291090153","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-08-12","33","4252.725527393435"
"2024-08-19","AS09743","Accelworks Pvt Ltd","4355.44958853099","25","4","5","4233.44958853099","0","19523.45105478687","16500","8692.897710806099","23860.899177061983","6533.174382796485","10368","0","6533.174382796485","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-08-19","34","4355.44958853099"
"2024-08-26","AS09743","Accelworks Pvt Ltd","4457.561930205517","20","5","2","4463.561930205517","0","23860.899177061983","16500","4745.786613554566","24149.123860411033","6686.342895308275","8828","0","6686.342895308275","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-08-26","35","4457.561930205517"
"2024-09-02","AS09743","Accelworks Pvt Ltd","4559.03174971882","15","1","1","5116.03174971882","0","24149.123860411033","16500","0.0","19590.092110692214","6838.54762457823","10819","0","6838.54762457823","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-09-02","36","4559.03174971882"
"2024-09-09","AS09743","Accelworks Pvt Ltd","4659.837613792652","28","2","4","3783.8376137926516","0","19590.092110692214","16500","10154.420730685744","25084.675227585307","6989.756420688977","11042","0","6989.756420688977","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-09-09","37","4659.837613792652"
"2024-09-16","AS09743","Accelworks Pvt Ltd","4759.967771114168","28","1","2","4956.967771114168","0","25084.675227585307","16500","0.0","20324.70745647114","7139.951656671252","9386","0","7139.951656671252","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-09-16","38","4759.967771114168"
"2024-09-23","AS09743","Accelworks Pvt Ltd","4859.420323696531","14","3","4","4583.420323696531","0","20324.70745647114","16500","1173.5535146184575","16638.840647393066","7289.130485544797","7656","0","7289.130485544797","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-09-23","39","4859.420323696531"
"2024-09-30","AS09743","Accelworks Pvt Ltd","4958.203254555836","11","3","2","4038.203254555836","0","16638.840647393066","16500","942.7691162744413","12623.406509111672","7437.304881833754","9752","0","7437.304881833754","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2024-09-30","40","4958.203254555836"
"2024-10-07","AS09743","Accelworks Pvt Ltd","5056.334311300754","9","2","5","5817.334311300754","0","12623.406509111672","16500","10490.0","18057.072197810918","7584.501466951131","7946","0","7584.501466951131","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-10-07","41","5056.334311300754"
"2024-10-14","AS09743","Accelworks Pvt Ltd","5153.840747332439","40","1","5","4901.840747332439","0","18057.072197810918","16500","5540.450044186402","18443.68149466488","7730.761120998658","4045","0","7730.761120998658","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-10-14","42","5153.840747332439"
"2024-10-21","AS09743","Accelworks Pvt Ltd","5250.758924428564","33","2","3","4777.758924428564","0","18443.68149466488","16500","0.0","13192.922570236318","7876.138386642846","12352","0","7876.138386642846","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2024-10-21","43","5250.758924428564"
"2024-10-28","AS09743","Accelworks Pvt Ltd","5347.133782506729","9","3","2","5236.133782506729","0","13192.922570236318","16500","807.0","8652.788787729589","8020.700673760094","12566","0","8020.700673760094","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2024-10-28","44","5347.133782506729"
"2024-11-04","AS09743","Accelworks Pvt Ltd","5443.018184299264","19","1","4","5242.018184299264","0","8652.788787729589","16500","9027.0","12236.770603430323","8164.527276448896","10650","0","8164.527276448896","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2024-11-04","45","5443.018184299264"
"2024-11-11","AS09743","Accelworks Pvt Ltd","5538.472144495554","28","5","1","5696.472144495554","0","12236.770603430323","16500","716.0","7414.298458934769","8307.708216743331","12994","0","8307.708216743331","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2024-11-11","46","5538.472144495554"
"2024-11-18","AS09743","Accelworks Pvt Ltd","5633.561954592727","23","2","5","6677.561954592727","0","7414.298458934769","16500","538.0","2318.7365043420423","8450.34293188909","11005","0","8450.34293188909","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-11-18","47","5633.561954592727"
"2024-11-25","AS09743","Accelworks Pvt Ltd","5728.3592162163495","15","3","5","5508.3592162163495","0","2318.7365043420423","16500","20295.802319982482","16886.179608108177","8592.538824324525","13419","0","8592.538824324525","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-11-25","48","5728.3592162163495"
"2024-12-02","AS09743","Accelworks Pvt Ltd","5822.939797007497","13","1","4","6253.939797007497","0","16886.179608108177","16500","6096.0","17159.23981110068","8734.409695511245","11360","0","8734.409695511245","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-12-02","49","5822.939797007497"
"2024-12-09","AS09743","Accelworks Pvt Ltd","5917.382724301704","31","3","4","6936.382724301704","0","17159.23981110068","16500","4507.9083618044315","15749.765448603408","8876.074086452556","11537","0","8876.074086452556","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2024-12-09","50","5917.382724301704"
"2024-12-16","AS09743","Accelworks Pvt Ltd","6011.769032732458","22","1","5","6842.769032732458","0","15749.765448603408","16500","12731.0","22468.996415870948","9017.653549098686","14058","0","9017.653549098686","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-12-16","51","6011.769032732458"
"2024-12-23","AS09743","Accelworks Pvt Ltd","6106.180582563772","49","1","2","6176.180582563772","0","22468.996415870948","16500","0.0","16362.815833307177","9159.270873845659","14272","0","9159.270873845659","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2024-12-23","52","6106.180582563772"
"2024-12-30","AS09743","Accelworks Pvt Ltd","6200.698865983199","50","4","1","6623.698865983199","0","16362.815833307177","16500","8374.0","18536.11696732398","9301.048298974798","12071","0","9301.048298974798","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2024-12-30","53","6200.698865983199"
"2025-01-06","AS09743","Accelworks Pvt Ltd","6295.403818762234","1","1","2","6110.403818762234","0","18536.11696732398","16500","2947.0","15187.713148561745","9443.10572814335","14701","0","9443.10572814335","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-01-06","54","6295.403818762234"
"2025-01-13","AS09743","Accelworks Pvt Ltd","6390.372654612766","38","5","3","5986.372654612766","0","15187.713148561745","16500","7925.0","16722.340493948977","9585.55898191915","12431","0","9585.55898191915","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-01-13","55","6390.372654612766"
"2025-01-20","AS09743","Accelworks Pvt Ltd","6485.678739237292","8","3","2","5748.678739237292","0","16722.340493948977","16500","13325.0","23561.661754711684","9728.518108855937","15134","0","9728.518108855937","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-01-20","56","6485.678739237292"
"2025-01-27","AS09743","Accelworks Pvt Ltd","6581.390520491761","16","4","2","7741.390520491761","0","23561.661754711684","16500","8701.509806763599","25681.781040983522","9872.085780737641","12793","0","9872.085780737641","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-01-27","57","6581.390520491761"
"2025-02-03","AS09743","Accelworks Pvt Ltd","6677.570530261711","26","5","4","6026.570530261711","0","25681.781040983522","16500","0.0","19004.210510721812","10016.355795392567","10381","0","10016.355795392567","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-02-03","58","6677.570530261711"
"2025-02-10","AS09743","Accelworks Pvt Ltd","6774.274472606565","14","4","3","6592.274472606565","0","19004.210510721812","16500","12336.0","24565.936038115247","10161.411708909847","5264","0","10161.411708909847","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-02-10","59","6774.274472606565"
"2025-02-17","AS09743","Accelworks Pvt Ltd","6871.55041146901","7","2","2","7091.55041146901","0","24565.936038115247","16500","1271.715196291785","18966.100822938024","10307.325617203514","13346","0","10307.325617203514","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-02-17","60","6871.55041146901"
"2025-02-24","AS09743","Accelworks Pvt Ltd","6969.438069794483","28","5","5","6484.438069794483","0","18966.100822938024","16500","8573.0","20569.66275314354","10454.157104691725","13533","0","10454.157104691725","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-02-24","61","6969.438069794483"
"2025-03-03","AS09743","Accelworks Pvt Ltd","7067.96825028118","4","5","3","6747.96825028118","0","20569.66275314354","16500","3387.0","16888.69450286236","10601.95237542177","13720","0","10601.95237542177","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-03-03","62","7067.96825028118"
"2025-03-10","AS09743","Accelworks Pvt Ltd","7167.162386207348","4","2","4","6625.162386207348","0","16888.69450286236","16500","10.0","9731.532116655011","10750.743579311023","13910","0","10750.743579311023","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-03-10","63","7167.162386207348"
"2025-03-17","AS09743","Accelworks Pvt Ltd","7267.032228885832","10","3","2","7886.032228885832","0","9731.532116655011","16500","2584.016226673739","5048.516114442918","10900.548343328748","14100","0","10900.548343328748","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-03-17","64","7267.032228885832"
"2025-03-24","AS09743","Accelworks Pvt Ltd","7367.579676303469","14","3","1","8289.579676303469","0","5048.516114442918","16500","18835.85340001229","16516.789838151737","11051.369514455204","17150","0","11051.369514455204","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-03-24","65","7367.579676303469"
"2025-03-31","AS09743","Accelworks Pvt Ltd","7468.796745444164","24","1","5","6404.796745444164","0","16516.789838151737","16500","7208.0","16255.993092707573","11203.195118166246","14484","0","11203.195118166246","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-03-31","66","7468.796745444164"
"2025-04-07","AS09743","Accelworks Pvt Ltd","7570.665688699246","5","2","1","7967.665688699246","0","16255.993092707573","16500","6479.0","15164.327404008327","11355.998533048869","17613","0","11355.998533048869","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-04-07","67","7570.665688699246"
"2025-04-14","AS09743","Accelworks Pvt Ltd","7673.159252667561","8","4","4","7784.159252667561","0","15164.327404008327","16500","7348.0","14839.168151340766","11509.738879001343","17847","0","11509.738879001343","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-04-14","68","7673.159252667561"
"2025-04-21","AS09743","Accelworks Pvt Ltd","7776.241075571436","26","3","4","8841.241075571437","0","14839.168151340766","16500","10910.0","17972.92707576933","11664.361613357154","18081","0","11664.361613357154","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-04-21","69","7776.241075571436"
"2025-04-28","AS09743","Accelworks Pvt Ltd","7879.866217493271","49","5","4","7197.866217493271","0","17972.92707576933","16500","16257.0","26350.06085827606","11819.799326239907","15264","0","11819.799326239907","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-04-28","70","7879.866217493271"
"2025-05-05","AS09743","Accelworks Pvt Ltd","7983.981815700736","21","5","5","9347.981815700736","0","26350.06085827606","16500","2315.884588826142","20681.963631401468","11975.972723551104","15461","0","11975.972723551104","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-05-05","71","7983.981815700736"
"2025-05-12","AS09743","Accelworks Pvt Ltd","8088.527855504446","24","3","2","7823.527855504446","0","20681.963631401468","16500","11167.0","23760.43577589702","12132.791783256669","15658","0","12132.791783256669","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-05-12","72","8088.527855504446"
"2025-05-19","AS09743","Accelworks Pvt Ltd","8193.438045407274","50","2","4","9186.438045407274","0","23760.43577589702","16500","14105.878360324801","29672.87609081455","12290.157068110911","12685","0","12290.157068110911","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-05-19","73","8193.438045407274"
"2025-05-26","AS09743","Accelworks Pvt Ltd","8298.64078378365","26","2","5","9222.64078378365","0","29672.87609081455","16500","10401.046260536401","31775.281567567297","12447.961175675475","16053","0","12447.961175675475","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-05-26","74","8298.64078378365"
"2025-06-02","AS09743","Accelworks Pvt Ltd","8404.060202992503","4","3","5","9747.060202992503","0","31775.281567567297","16500","530.8990414102191","23902.120405985013","12606.090304488755","19502","0","12606.090304488755","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-06-02","75","8404.060202992503"
"2025-06-09","AS09743","Accelworks Pvt Ltd","8509.617275698296","38","4","2","9036.617275698296","0","23902.120405985013","16500","5475.0","20867.503130286717","12764.425913547444","16449","0","12764.425913547444","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-06-09","76","8509.617275698296"
"2025-06-16","AS09743","Accelworks Pvt Ltd","8615.230967267542","12","1","2","7864.230967267542","0","20867.503130286717","16500","11131.0","23383.272163019174","12922.846450901314","13317","0","12922.846450901314","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-06-16","77","8615.230967267542"
"2025-06-23","AS09743","Accelworks Pvt Ltd","8720.819417436229","29","2","1","9282.819417436229","0","23383.272163019174","16500","1107.0","15769.452745582945","13081.229126154343","6737","0","13081.229126154343","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-06-23","78","8720.819417436229"
"2025-06-30","AS09743","Accelworks Pvt Ltd","8826.301134016801","49","1","5","7435.301134016801","0","15769.452745582945","16500","15152.0","22095.151611566143","13239.451701025202","6816","0","13239.451701025202","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-06-30","79","8826.301134016801"
"2025-07-07","AS09743","Accelworks Pvt Ltd","8931.596181237766","17","2","5","7860.596181237766","0","22095.151611566143","16500","13384.0","26547.55543032838","13397.39427185665","13788","0","13397.39427185665","VeryLow, fix with: 1.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-07-07","80","8931.596181237766"
"2025-07-14","AS09743","Accelworks Pvt Ltd","9036.627345387233","27","4","4","10586.627345387233","0","26547.55543032838","16500","4136.326605833317","21647.25469077446","13554.941018080848","6972","0","13554.941018080848","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-07-14","81","9036.627345387233"
"2025-07-21","AS09743","Accelworks Pvt Ltd","9141.321260762708","3","3","1","9541.321260762708","0","21647.25469077446","16500","3412.0","15917.933430011753","13711.981891144063","14100","0","13711.981891144063","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-07-21","82","9141.321260762708"
"2025-07-28","AS09743","Accelworks Pvt Ltd","9245.609479508239","28","4","4","9714.609479508239","0","15917.933430011753","16500","1645.0","8317.323950503516","13868.414219262359","17818","0","13868.414219262359","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-07-28","83","9245.609479508239"
"2025-08-04","AS09743","Accelworks Pvt Ltd","9349.42946973829","42","3","5","8067.42946973829","0","8317.323950503516","16500","7378.820254103919","6346.714734869145","14024.144204607435","18010","0","14024.144204607435","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-08-04","84","9349.42946973829"
"2025-08-11","AS09743","Accelworks Pvt Ltd","9452.725527393435","12","4","1","9999.725527393435","0","6346.714734869145","16500","19137.373556221006","16031.362763696714","14179.088291090153","14560","0","14179.088291090153","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-08-11","85","9452.725527393435"
"2025-08-18","AS09743","Accelworks Pvt Ltd","9555.44958853099","46","1","5","8284.44958853099","0","16031.362763696714","16500","509.0","6984.913175165724","14333.174382796486","11034","0","14333.174382796486","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-08-18","86","9555.44958853099"
"2025-08-25","AS09743","Accelworks Pvt Ltd","9657.561930205517","2","4","2","10721.561930205517","0","6984.913175165724","16500","19210.42972014255","16537.78096510276","14486.342895308275","11147","0","14486.342895308275","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-08-25","87","9657.561930205517"
"2025-09-01","AS09743","Accelworks Pvt Ltd","9759.031749718819","30","4","1","8117.031749718819","0","16537.78096510276","16500","16307.0","23085.749215383945","14638.547624578228","18765","0","14638.547624578228","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-09-01","88","9759.031749718819"
"2025-09-08","AS09743","Accelworks Pvt Ltd","9859.837613792652","17","2","4","9948.837613792652","0","23085.749215383945","16500","9652.0","22877.911601591295","14789.756420688977","18951","0","14789.756420688977","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-09-08","89","9859.837613792652"
"2025-09-15","AS09743","Accelworks Pvt Ltd","9959.967771114168","2","5","2","8790.967771114168","0","22877.911601591295","16500","1032.0","13949.943830477127","14939.951656671252","15309","0","14939.951656671252","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-09-15","90","9959.967771114168"
"2025-09-22","AS09743","Accelworks Pvt Ltd","10059.420323696531","31","1","4","9343.420323696531","0","13949.943830477127","16500","7794.18665506767","11684.710161848265","15089.130485544796","19320","0","15089.130485544796","High, fix with: 0.75","","","Combined01","100","632","1.0503133948883299","235","328","2025-09-22","91","10059.420323696531"
"2025-09-29","AS09743","Accelworks Pvt Ltd","10158.203254555836","41","4","4","11595.203254555836","0","11684.710161848265","16500","8622.594719985487","10149.101627277916","15237.304881833754","11701","0","15237.304881833754","High, fix with: 0.75","","","Combined01","100","632","1.0503133948883299","235","328","2025-09-29","92","10158.203254555836"
"2025-10-06","AS09743","Accelworks Pvt Ltd","10256.334311300754","42","2","3","8382.334311300754","0","10149.101627277916","16500","20186.399839673213","20079.167155650375","15384.501466951131","15746","0","15384.501466951131","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-10-06","93","10256.334311300754"
"2025-10-13","AS09743","Accelworks Pvt Ltd","10353.840747332439","29","5","5","11975.840747332439","0","20079.167155650375","16500","13509.0","23234.32640831793","15530.761120998657","7945","0","15530.761120998657","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-10-13","94","10353.840747332439"
"2025-10-20","AS09743","Accelworks Pvt Ltd","10450.758924428563","3","5","5","10005.758924428563","0","23234.32640831793","16500","5283.0","18066.56748388937","15676.138386642844","8017","0","15676.138386642844","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-10-20","95","10450.758924428563"
"2025-10-27","AS09743","Accelworks Pvt Ltd","10547.13378250673","48","4","4","10879.13378250673","0","18066.56748388937","16500","13685.0","21204.433701382637","15820.700673760093","8088","0","15820.700673760093","Low, fix with: 1.25","","","Combined01","100","632","1.0503133948883299","235","328","2025-10-27","96","10547.13378250673"
"2025-11-03","AS09743","Accelworks Pvt Ltd","10643.018184299264","31","1","1","11184.018184299264","0","21204.433701382637","16500","938.0","11499.415517083373","15964.527276448896","8160","0","15964.527276448896","High, fix with: 0.75","","","Combined01","100","632","1.0503133948883299","235","328","2025-11-03","97","10643.018184299264"
"2025-11-10","AS09743","Accelworks Pvt Ltd","10738.472144495554","15","2","2","11012.472144495554","0","11499.415517083373","16500","14825.292699659958","15586.236072247779","16107.708216743331","8231","0","16107.708216743331","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-11-10","98","10738.472144495554"
"2025-11-17","AS09743","Accelworks Pvt Ltd","10833.561954592726","10","1","4","9676.561954592726","0","15586.236072247779","16500","3643.1068596413097","8395.780977296363","16250.342931889089","8302","0","16250.342931889089","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-11-17","99","10833.561954592726"
"2025-11-24","AS09743","Accelworks Pvt Ltd","10928.35921621635","28","1","5","12460.35921621635","0","8395.780977296363","16500","8332.75784702816","5800.179608108176","16392.538824324525","16746","0","16392.538824324525","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-11-24","100","10928.35921621635"
"2025-12-01","AS09743","Accelworks Pvt Ltd","11022.939797007497","24","2","1","10222.939797007497","0","5800.179608108176","16500","15572.230087403073","10349.46989850375","16534.409695511247","16888","0","16534.409695511247","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-12-01","101","11022.939797007497"
"2025-12-08","AS09743","Accelworks Pvt Ltd","11117.382724301704","34","1","3","10946.382724301704","0","10349.46989850375","16500","10081.604187948808","9313.691362150854","16676.074086452558","17030","0","16676.074086452558","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-12-08","102","11117.382724301704"
"2025-12-15","AS09743","Accelworks Pvt Ltd","11211.769032732458","6","4","1","11062.769032732458","0","9313.691362150854","16500","12781.962186947834","10883.884516366228","16817.653549098686","17172","0","16817.653549098686","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-12-15","103","11211.769032732458"
"2025-12-22","AS09743","Accelworks Pvt Ltd","11306.180582563771","50","5","1","12343.180582563771","0","10883.884516366228","16500","10657.38635747943","10235.090291281886","16959.270873845657","12986","0","16959.270873845657","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2025-12-22","104","11306.180582563771"
"2025-12-29","AS09743","Accelworks Pvt Ltd","11400.698865983199","24","1","1","13101.698865983199","0","10235.090291281886","16500","15962.958007692912","14797.3494329916","17101.048298974798","8728","0","17101.048298974798","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2025-12-29","105","11400.698865983199"
"2026-01-05","AS09743","Accelworks Pvt Ltd","11495.403818762234","0","0","0","9651.403818762234","0","14797.3494329916","16500","10940.756295151748","14242.701909381112","17243.10572814335","8800","0","17243.10572814335","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2026-01-05","106","11495.403818762234"
"2026-01-12","AS09743","Accelworks Pvt Ltd","11590.372654612767","0","0","0","13587.372654612767","0","14242.701909381112","16500","13148.85707253804","15801.186327306385","17385.558981919152","13308","0","17385.558981919152","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2026-01-12","107","11590.372654612767"
"2026-01-19","AS09743","Accelworks Pvt Ltd","11685.678739237292","0","0","0","9700.678739237292","0","15801.186327306385","16500","18103.331781549554","22218.839369618647","17528.518108855937","13147","0","17528.518108855937","OK, fix with: 1.0","","","Combined01","100","632","1.0503133948883299","235","328","2026-01-19","108","11685.678739237292"
"2026-01-26","AS09743","Accelworks Pvt Ltd","11781.390520491761","0","0","0","12838.390520491761","0","22218.839369618647","16500","3131.0","13568.448849126886","17672.08578073764","13363","0","17672.08578073764","High, fix with: 0.75","","","Combined01","100","632","1.0503133948883299","235","328","2026-01-26","109","11781.390520491761"
"2026-02-02","AS09743","Accelworks Pvt Ltd","11877.57053026171","0","0","0","12241.57053026171","0","13568.448849126886","16500","4603.906946265677","6294.785265130853","17816.355795392563","13709","0","17816.355795392563","VeryHigh, fix with: 0.5","","","Combined01","100","632","1.0503133948883299","235","328","2026-02-02","110","11877.57053026171"
