"Period","Item","Location","Orders_Complete","Orders_Open","Orders_Cancelled","Orders_Returned","Forecast01","Forecast02","Inventory_starting","Inventory_capacity","Inventory_production","Inventory_end","SafetyStock01","SafetyStock02","SafetyStock03","Net_Requirement","Outcome01","Outcome02","Outcome03","Trend_type","Trend_factor1","Trend_factor2","Trend_factor3","Trend_factor4","Trend_factor5","Last_Period","Last_X_Value","Last_Y_Value"
"2027-03-01","CM50015","Business World","0","0","0","0","126","0","6459.0","6600","0.0","6459.0","216.0","0","0","216.0","","","","Intermittent01","2","120","200","n/a","n/a","2027-03-01","165","123"
"2027-03-08","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","8","120","200","n/a","n/a","2027-03-08","166","0"
"2027-03-15","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-03-15","167","0"
"2027-03-22","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","7","120","200","n/a","n/a","2027-03-22","168","0"
"2027-03-29","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","8","120","200","n/a","n/a","2027-03-29","169","0"
"2027-04-05","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","7","120","200","n/a","n/a","2027-04-05","170","0"
"2027-04-12","CM50015","Business World","0","0","0","0","113","0","6459.0","6600","0.0","6459.0","183.0","0","0","183.0","","","","Intermittent01","2","120","200","n/a","n/a","2027-04-12","171","145"
"2027-04-19","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","6","120","200","n/a","n/a","2027-04-19","172","0"
"2027-04-26","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","7","120","200","n/a","n/a","2027-04-26","173","0"
"2027-05-03","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","4","120","200","n/a","n/a","2027-05-03","174","0"
"2027-05-10","CM50015","Business World","0","0","0","0","152","0","6459.0","6600","0.0","6459.0","274.5","0","0","274.5","","","","Intermittent01","3","120","200","n/a","n/a","2027-05-10","175","188"
"2027-05-17","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","8","120","200","n/a","n/a","2027-05-17","176","0"
"2027-05-24","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-05-24","177","0"
"2027-05-31","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-05-31","178","0"
"2027-06-07","CM50015","Business World","0","0","0","0","152","0","6459.0","6600","0.0","6459.0","198.0","0","0","198.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-06-07","179","154"
"2027-06-14","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","7","120","200","n/a","n/a","2027-06-14","180","0"
"2027-06-21","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-06-21","181","0"
"2027-06-28","CM50015","Business World","0","0","0","0","181","0","6459.0","6600","0.0","6459.0","265.5","0","0","265.5","","","","Intermittent01","1","120","200","n/a","n/a","2027-06-28","182","152"
"2027-07-05","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","4","120","200","n/a","n/a","2027-07-05","183","0"
"2027-07-12","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-07-12","184","0"
"2027-07-19","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-07-19","185","0"
"2027-07-26","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","6","120","200","n/a","n/a","2027-07-26","186","0"
"2027-08-02","CM50015","Business World","0","0","0","0","208","0","6459.0","6600","0.0","6459.0","291.0","0","0","291.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-08-02","187","171"
"2027-08-09","CM50015","Business World","0","0","0","0","169","0","6459.0","6600","0.0","6459.0","256.5","0","0","256.5","","","","Intermittent01","2","120","200","n/a","n/a","2027-08-09","188","164"
"2027-08-16","CM50015","Business World","0","0","0","0","168","0","6459.0","6600","0.0","6459.0","289.5","0","0","289.5","","","","Intermittent01","3","120","200","n/a","n/a","2027-08-16","189","169"
"2027-08-23","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","9","120","200","n/a","n/a","2027-08-23","190","0"
"2027-08-30","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-08-30","191","0"
"2027-09-06","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-09-06","192","0"
"2027-09-13","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-09-13","193","0"
"2027-09-20","CM50015","Business World","0","0","0","0","205","0","6459.0","6600","0.0","6459.0","306.0","0","0","306.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-09-20","194","198"
"2027-09-27","CM50015","Business World","0","0","0","0","191","0","6459.0","6600","0.0","6459.0","240.0","0","0","240.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-09-27","195","160"
"2027-10-04","CM50015","Business World","0","0","0","0","151","0","6459.0","6600","0.0","6459.0","273.0","0","0","273.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-10-04","196","196"
"2027-10-11","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","4","120","200","n/a","n/a","2027-10-11","197","0"
"2027-10-18","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","6","120","200","n/a","n/a","2027-10-18","198","0"
"2027-10-25","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","10","120","200","n/a","n/a","2027-10-25","199","0"
"2027-11-01","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-11-01","200","0"
"2027-11-08","CM50015","Business World","0","0","0","0","185","0","6459.0","6600","0.0","6459.0","307.5","0","0","307.5","","","","Intermittent01","2","120","200","n/a","n/a","2027-11-08","201","180"
"2027-11-15","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","0.0","6459.0","0.0","0","0","0.0","","","","Intermittent01","8","120","200","n/a","n/a","2027-11-15","202","0"
"2027-11-22","CM50015","Business World","0","0","0","0","0","0","6459.0","6600","45.0","6504.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-11-22","203","0"
"2027-11-29","CM50015","Business World","0","0","0","0","137","0","6504.0","6600","0.0","6504.0","243.0","0","0","243.0","","","","Intermittent01","1","120","200","n/a","n/a","2027-11-29","204","177"
"2027-12-06","CM50015","Business World","0","0","0","0","0","0","6504.0","6600","0.0","6504.0","0.0","0","0","0.0","","","","Intermittent01","8","120","200","n/a","n/a","2027-12-06","205","0"
"2027-12-13","CM50015","Business World","0","0","0","0","139","0","6504.0","6600","0.0","6504.0","198.0","0","0","198.0","","","","Intermittent01","2","120","200","n/a","n/a","2027-12-13","206","144"
"2027-12-20","CM50015","Business World","0","0","0","0","175","0","6504.0","6600","0.0","6504.0","306.0","0","0","306.0","","","","Intermittent01","3","120","200","n/a","n/a","2027-12-20","207","200"
"2027-12-27","CM50015","Business World","0","0","0","0","0","0","6504.0","6600","0.0","6504.0","0.0","0","0","0.0","","","","Intermittent01","5","120","200","n/a","n/a","2027-12-27","208","0"
"2024-01-01","CM50013","Accelworks Pvt Ltd","413","32","3","5","331","0","0.0","8100","3424.5","3011.5","619.5","0","0","619.5","","","","Intermittent01","3","410","700","n/a","n/a","2024-01-01","1","413"
"2024-01-08","CM50013","Accelworks Pvt Ltd","504","36","3","3","404","0","3011.5","8100","3128.5","5636.0","756.0","0","0","756.0","","","","Intermittent01","2","410","700","n/a","n/a","2024-01-08","2","504"
"2024-01-15","CM50013","Accelworks Pvt Ltd","0","30","5","5","0","0","5636.0","8100","0.0","5636.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2024-01-15","3","0"
"2024-01-22","CM50013","Accelworks Pvt Ltd","0","25","1","2","0","0","5636.0","8100","0.0","5636.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2024-01-22","4","0"
"2024-01-29","CM50013","Accelworks Pvt Ltd","0","4","1","3","0","0","5636.0","8100","0.0","5636.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2024-01-29","5","0"
"2024-02-05","CM50013","Accelworks Pvt Ltd","0","13","4","4","0","0","5636.0","8100","2245.0","7881.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-02-05","6","0"
"2024-02-12","CM50013","Accelworks Pvt Ltd","0","22","2","2","0","0","7881.0","8100","0.0","7881.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2024-02-12","7","0"
"2024-02-19","CM50013","Accelworks Pvt Ltd","0","42","5","5","0","0","7881.0","8100","0.0","7881.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2024-02-19","8","0"
"2024-02-26","CM50013","Accelworks Pvt Ltd","0","45","5","4","0","0","7881.0","8100","0.0","7881.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-02-26","9","0"
"2024-03-04","CM50013","Accelworks Pvt Ltd","0","9","4","1","0","0","7881.0","8100","0.0","7881.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-03-04","10","0"
"2024-03-11","CM50013","Accelworks Pvt Ltd","495","33","4","3","515","0","7881.0","8100","0.0","7386.0","742.5","0","0","742.5","","","","Intermittent01","3","410","700","n/a","n/a","2024-03-11","11","495"
"2024-03-18","CM50013","Accelworks Pvt Ltd","0","14","2","3","0","0","7386.0","8100","0.0","7386.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-03-18","12","0"
"2024-03-25","CM50013","Accelworks Pvt Ltd","0","35","2","2","0","0","7386.0","8100","0.0","7386.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2024-03-25","13","0"
"2024-04-01","CM50013","Accelworks Pvt Ltd","614","7","5","1","656","0","7386.0","8100","2070.0","8842.0","921.0","0","0","921.0","","","","Intermittent01","2","410","700","n/a","n/a","2024-04-01","14","614"
"2024-04-08","CM50013","Accelworks Pvt Ltd","0","47","3","1","0","0","8842.0","8100","0.0","8842.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2024-04-08","15","0"
"2024-04-15","CM50013","Accelworks Pvt Ltd","437","23","1","5","372","0","8842.0","8100","0.0","8405.0","655.5","0","0","655.5","","","","Intermittent01","1","410","700","n/a","n/a","2024-04-15","16","437"
"2024-04-22","CM50013","Accelworks Pvt Ltd","424","37","3","5","411","0","8405.0","8100","0.0","7981.0","636.0","0","0","636.0","","","","Intermittent01","1","410","700","n/a","n/a","2024-04-22","17","424"
"2024-04-29","CM50013","Accelworks Pvt Ltd","0","23","1","2","0","0","7981.0","8100","0.0","7981.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-04-29","18","0"
"2024-05-06","CM50013","Accelworks Pvt Ltd","0","9","1","4","0","0","7981.0","8100","0.0","7981.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-05-06","19","0"
"2024-05-13","CM50013","Accelworks Pvt Ltd","0","31","1","4","0","0","7981.0","8100","0.0","7981.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2024-05-13","20","0"
"2024-05-20","CM50013","Accelworks Pvt Ltd","584","33","2","1","563","0","7981.0","8100","0.0","7397.0","876.0","0","0","876.0","","","","Intermittent01","3","410","700","n/a","n/a","2024-05-20","21","584"
"2024-05-27","CM50013","Accelworks Pvt Ltd","0","11","1","3","0","0","7397.0","8100","0.0","7397.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-05-27","22","0"
"2024-06-03","CM50013","Accelworks Pvt Ltd","0","48","2","3","0","0","7397.0","8100","0.0","7397.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-06-03","23","0"
"2024-06-10","CM50013","Accelworks Pvt Ltd","695","35","1","1","776","0","7397.0","8100","0.0","6702.0","1042.5","0","0","1042.5","","","","Intermittent01","1","410","700","n/a","n/a","2024-06-10","24","695"
"2024-06-17","CM50013","Accelworks Pvt Ltd","601","41","5","3","682","0","6702.0","8100","0.0","6101.0","901.5","0","0","901.5","","","","Intermittent01","1","410","700","n/a","n/a","2024-06-17","25","601"
"2024-06-24","CM50013","Accelworks Pvt Ltd","0","26","1","1","0","0","6101.0","8100","0.0","6101.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-06-24","26","0"
"2024-07-01","CM50013","Accelworks Pvt Ltd","540","48","1","2","580","0","6101.0","8100","0.0","5561.0","810.0","0","0","810.0","","","","Intermittent01","2","410","700","n/a","n/a","2024-07-01","27","540"
"2024-07-08","CM50013","Accelworks Pvt Ltd","0","6","1","3","0","0","5561.0","8100","665.0","6226.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2024-07-08","28","0"
"2024-07-15","CM50013","Accelworks Pvt Ltd","631","4","2","4","747","0","6226.0","8100","2909.0","8504.0","946.5","0","0","946.5","","","","Intermittent01","3","410","700","n/a","n/a","2024-07-15","29","631"
"2024-07-22","CM50013","Accelworks Pvt Ltd","0","20","1","2","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2024-07-22","30","0"
"2024-07-29","CM50013","Accelworks Pvt Ltd","0","5","4","4","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2024-07-29","31","0"
"2024-08-05","CM50013","Accelworks Pvt Ltd","0","24","4","5","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-08-05","32","0"
"2024-08-12","CM50013","Accelworks Pvt Ltd","0","4","4","2","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-08-12","33","0"
"2024-08-19","CM50013","Accelworks Pvt Ltd","0","13","1","2","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2024-08-19","34","0"
"2024-08-26","CM50013","Accelworks Pvt Ltd","0","1","4","1","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2024-08-26","35","0"
"2024-09-02","CM50013","Accelworks Pvt Ltd","0","10","4","2","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2024-09-02","36","0"
"2024-09-09","CM50013","Accelworks Pvt Ltd","0","17","1","5","0","0","8504.0","8100","0.0","8504.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2024-09-09","37","0"
"2024-09-16","CM50013","Accelworks Pvt Ltd","530","35","1","4","612","0","8504.0","8100","0.0","7974.0","795.0","0","0","795.0","","","","Intermittent01","3","410","700","n/a","n/a","2024-09-16","38","530"
"2024-09-23","CM50013","Accelworks Pvt Ltd","0","4","5","5","0","0","7974.0","8100","2.0","7976.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2024-09-23","39","0"
"2024-09-30","CM50013","Accelworks Pvt Ltd","0","48","4","4","0","0","7976.0","8100","0.0","7976.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2024-09-30","40","0"
"2024-10-07","CM50013","Accelworks Pvt Ltd","419","47","2","2","463","0","7976.0","8100","0.0","7557.0","628.5","0","0","628.5","","","","Intermittent01","3","410","700","n/a","n/a","2024-10-07","41","419"
"2024-10-14","CM50013","Accelworks Pvt Ltd","0","2","4","1","0","0","7557.0","8100","0.0","7557.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2024-10-14","42","0"
"2024-10-21","CM50013","Accelworks Pvt Ltd","0","7","1","3","0","0","7557.0","8100","0.0","7557.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2024-10-21","43","0"
"2024-10-28","CM50013","Accelworks Pvt Ltd","592","48","3","1","504","0","7557.0","8100","0.0","6965.0","888.0","0","0","888.0","","","","Intermittent01","1","410","700","n/a","n/a","2024-10-28","44","592"
"2024-11-04","CM50013","Accelworks Pvt Ltd","0","15","5","2","0","0","6965.0","8100","0.0","6965.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2024-11-04","45","0"
"2024-11-11","CM50013","Accelworks Pvt Ltd","0","16","3","1","0","0","6965.0","8100","0.0","6965.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-11-11","46","0"
"2024-11-18","CM50013","Accelworks Pvt Ltd","631","41","3","4","528","0","6965.0","8100","0.0","6334.0","946.5","0","0","946.5","","","","Intermittent01","3","410","700","n/a","n/a","2024-11-18","47","631"
"2024-11-25","CM50013","Accelworks Pvt Ltd","649","20","3","2","711","0","6334.0","8100","2810.0","8495.0","973.5","0","0","973.5","","","","Intermittent01","1","410","700","n/a","n/a","2024-11-25","48","649"
"2024-12-02","CM50013","Accelworks Pvt Ltd","0","19","3","1","0","0","8495.0","8100","0.0","8495.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2024-12-02","49","0"
"2024-12-09","CM50013","Accelworks Pvt Ltd","0","28","4","1","0","0","8495.0","8100","0.0","8495.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2024-12-09","50","0"
"2024-12-16","CM50013","Accelworks Pvt Ltd","0","1","1","3","0","0","8495.0","8100","0.0","8495.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2024-12-16","51","0"
"2024-12-23","CM50013","Accelworks Pvt Ltd","0","12","3","1","0","0","8495.0","8100","0.0","8495.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2024-12-23","52","0"
"2024-12-30","CM50013","Accelworks Pvt Ltd","0","17","1","1","0","0","8495.0","8100","0.0","8495.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2024-12-30","53","0"
"2025-01-06","CM50013","Accelworks Pvt Ltd","662","41","4","5","583","0","8495.0","8100","0.0","7833.0","993.0","0","0","993.0","","","","Intermittent01","1","410","700","n/a","n/a","2025-01-06","54","662"
"2025-01-13","CM50013","Accelworks Pvt Ltd","0","2","5","1","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-01-13","55","0"
"2025-01-20","CM50013","Accelworks Pvt Ltd","0","45","2","4","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2025-01-20","56","0"
"2025-01-27","CM50013","Accelworks Pvt Ltd","0","30","4","5","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-01-27","57","0"
"2025-02-03","CM50013","Accelworks Pvt Ltd","0","47","5","1","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-02-03","58","0"
"2025-02-10","CM50013","Accelworks Pvt Ltd","0","35","5","5","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-02-10","59","0"
"2025-02-17","CM50013","Accelworks Pvt Ltd","0","39","4","1","0","0","7833.0","8100","0.0","7833.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-02-17","60","0"
"2025-02-24","CM50013","Accelworks Pvt Ltd","685","9","3","4","618","0","7833.0","8100","0.0","7148.0","1027.5","0","0","1027.5","","","","Intermittent01","1","410","700","n/a","n/a","2025-02-24","61","685"
"2025-03-03","CM50013","Accelworks Pvt Ltd","0","44","4","3","0","0","7148.0","8100","0.0","7148.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2025-03-03","62","0"
"2025-03-10","CM50013","Accelworks Pvt Ltd","0","2","2","1","0","0","7148.0","8100","303.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-03-10","63","0"
"2025-03-17","CM50013","Accelworks Pvt Ltd","0","34","5","1","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-03-17","64","0"
"2025-03-24","CM50013","Accelworks Pvt Ltd","0","24","2","4","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2025-03-24","65","0"
"2025-03-31","CM50013","Accelworks Pvt Ltd","0","4","3","4","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-03-31","66","0"
"2025-04-07","CM50013","Accelworks Pvt Ltd","0","28","3","1","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-04-07","67","0"
"2025-04-14","CM50013","Accelworks Pvt Ltd","0","6","5","4","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-04-14","68","0"
"2025-04-21","CM50013","Accelworks Pvt Ltd","0","43","1","5","0","0","7451.0","8100","0.0","7451.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-04-21","69","0"
"2025-04-28","CM50013","Accelworks Pvt Ltd","631","3","4","2","600","0","7451.0","8100","2132.0","8952.0","946.5","0","0","946.5","","","","Intermittent01","3","410","700","n/a","n/a","2025-04-28","70","631"
"2025-05-05","CM50013","Accelworks Pvt Ltd","417","11","3","1","425","0","8952.0","8100","0.0","8535.0","625.5","0","0","625.5","","","","Intermittent01","2","410","700","n/a","n/a","2025-05-05","71","417"
"2025-05-12","CM50013","Accelworks Pvt Ltd","0","23","4","3","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2025-05-12","72","0"
"2025-05-19","CM50013","Accelworks Pvt Ltd","0","32","5","1","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2025-05-19","73","0"
"2025-05-26","CM50013","Accelworks Pvt Ltd","0","8","4","5","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-05-26","74","0"
"2025-06-02","CM50013","Accelworks Pvt Ltd","0","29","1","5","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2025-06-02","75","0"
"2025-06-09","CM50013","Accelworks Pvt Ltd","0","26","5","4","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-06-09","76","0"
"2025-06-16","CM50013","Accelworks Pvt Ltd","0","2","1","1","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-06-16","77","0"
"2025-06-23","CM50013","Accelworks Pvt Ltd","0","48","3","4","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2025-06-23","78","0"
"2025-06-30","CM50013","Accelworks Pvt Ltd","0","24","3","3","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","5","410","700","n/a","n/a","2025-06-30","79","0"
"2025-07-07","CM50013","Accelworks Pvt Ltd","0","42","1","1","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-07-07","80","0"
"2025-07-14","CM50013","Accelworks Pvt Ltd","0","20","1","2","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","9","410","700","n/a","n/a","2025-07-14","81","0"
"2025-07-21","CM50013","Accelworks Pvt Ltd","0","22","3","5","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-07-21","82","0"
"2025-07-28","CM50013","Accelworks Pvt Ltd","0","4","4","5","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-07-28","83","0"
"2025-08-04","CM50013","Accelworks Pvt Ltd","0","49","1","2","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-08-04","84","0"
"2025-08-11","CM50013","Accelworks Pvt Ltd","0","26","3","3","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","6","410","700","n/a","n/a","2025-08-11","85","0"
"2025-08-18","CM50013","Accelworks Pvt Ltd","0","33","1","2","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","10","410","700","n/a","n/a","2025-08-18","86","0"
"2025-08-25","CM50013","Accelworks Pvt Ltd","0","36","2","5","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2025-08-25","87","0"
"2025-09-01","CM50013","Accelworks Pvt Ltd","0","34","2","3","0","0","8535.0","8100","0.0","8535.0","0.0","0","0","0.0","","","","Intermittent01","8","410","700","n/a","n/a","2025-09-01","88","0"
"2025-09-08","CM50013","Accelworks Pvt Ltd","476","43","3","4","506","0","8535.0","8100","0.0","8059.0","714.0","0","0","714.0","","","","Intermittent01","3","410","700","n/a","n/a","2025-09-08","89","476"
"2025-09-15","CM50013","Accelworks Pvt Ltd","0","6","2","4","0","0","8059.0","8100","0.0","8059.0","0.0","0","0","0.0","","","","Intermittent01","4","410","700","n/a","n/a","2025-09-15","90","0"
"2025-09-22","CM50013","Accelworks Pvt Ltd","544","48","3","3","642","0","8059.0","8100","0.0","7515.0","816.0","0","0","816.0","","","","Intermittent01","1","410","700","n/a","n/a","2025-09-22","91","544"
"2025-09-29","CM50013","Accelworks Pvt Ltd","0","19","2","5","0","0","7515.0","8100","0.0","7515.0","0.0","0","0","0.0","","","","Intermittent01","7","410","700","n/a","n/a","2025-09-29","92","0"
